LQD,HYG,BND,GOVT,SHV,TIP,ITE,MUB,LQD,MUB,LQD,HYG,GOVT,SHV,TIP,ITE,MUB,LQD,MUB,GOVT,GLD,USO,DBA,SLV,XME,UNG,DBB,GSG,BNO,XOP,BIL,SHV,TFLO,VTI,IWM,QQQ,EEM,DIA,IJR,IVE,ACWI
117.5603256225586,75.94286346435547,78.02949523925781,24.680225372314453,107.77467346191406,103.57391357421875,30.045021057128906,107.2372055053711,117.5603256225586,107.23722839355469,117.5603256225586,75.94286346435547,24.680219650268555,107.77466583251953,103.57392120361328,30.045026779174805,107.2372055053711,117.5603256225586,107.23723602294922,24.680227279663086,142.89999389648438,102.4800033569336,16.47954559326172,16.68000030517578,28.141096115112305,16.860000610351562,14.800811767578125,16.209999084472656,20.850000381469727,88.14425659179688,89.60396575927734,107.77467346191406,49.03778839111328,156.12220764160156,159.50039672851562,208.85360717773438,42.30846405029297,268.8746643066406,80.17338562011719,121.48918151855469,75.33743286132812
117.80842590332031,76.26239776611328,78.1318359375,24.727800369262695,107.794189453125,104.08038330078125,30.103307723999023,107.33138275146484,117.80842590332031,107.33134460449219,117.80842590332031,76.26239776611328,24.727802276611328,107.79418182373047,104.08037567138672,30.10330581665039,107.33138275146484,117.80842590332031,107.33135986328125,24.727800369262695,143.9499969482422,102.4800033569336,16.419837951660156,16.809999465942383,28.016193389892578,16.469999313354492,14.959321975708008,16.290000915527344,20.969999313354492,87.99549865722656,89.63335418701172,107.79418182373047,49.03778839111328,157.41986083984375,159.60630798339844,212.34091186523438,43.16651153564453,272.1942443847656,80.23075866699219,121.95613098144531,76.11695098876953
118.21263885498047,76.18468475341797,78.41097259521484,24.851482391357422,107.794189453125,104.56017303466797,30.229583740234375,107.71735382080078,118.21263885498047,107.71733856201172,118.21263885498047,76.18468475341797,24.851486206054688,107.79418182373047,104.5601577758789,30.22957992553711,107.71735382080078,118.21263885498047,107.71733856201172,24.851484298706055,145.86000061035156,105.44000244140625,16.23076057434082,16.84000015258789,27.766395568847656,16.389999389648438,14.939507484436035,16.510000228881836,21.729999542236328,89.3716049194336,89.63335418701172,107.79418182373047,49.04756164550781,156.41798400878906,158.98049926757812,210.3958740234375,42.36503601074219,270.0251770019531,80.18293762207031,121.08763122558594,75.46101379394531
117.81761932373047,76.10696411132812,78.31794738769531,24.82294464111328,107.78443908691406,104.29358673095703,30.219873428344727,107.82089233398438,117.81761932373047,107.8209228515625,117.81761932373047,76.10696411132812,24.82294273376465,107.784423828125,104.2935791015625,30.21987533569336,107.82089233398438,117.81761932373047,107.82091522216797,24.82294464111328,147.38999938964844,105.27999877929688,16.270566940307617,16.940000534057617,27.50698471069336,16.59000015258789,14.99894905090332,16.510000228881836,21.68000030517578,89.96665954589844,89.62356567382812,107.78443908691406,49.06708526611328,156.95230102539062,159.1923370361328,211.75152587890625,42.261314392089844,270.6476745605469,80.1064453125,121.28372955322266,75.63212585449219
117.51439666748047,76.03787231445312,78.25279235839844,24.775375366210938,107.80391693115234,103.97371673583984,30.200439453125,107.87738037109375,117.51439666748047,107.87741088867188,117.51439666748047,76.03787231445312,24.775373458862305,107.8039321899414,103.9737319946289,30.20044708251953,107.87738037109375,117.51439666748047,107.87737274169922,24.775373458862305,147.97000122070312,105.04000091552734,16.31037139892578,17.170000076293945,27.641494750976562,16.6200008392334,15.068297386169434,16.459999084472656,21.649999618530273,91.04520416259766,89.62356567382812,107.8039321899414,49.07683181762695,156.58018493652344,158.6627960205078,211.7220458984375,42.233028411865234,269.4782409667969,79.64751434326172,120.82614135742188,75.4419937133789
117.34904479980469,76.10696411132812,78.1318359375,24.737314224243164,107.81368255615234,103.87600708007812,30.132442474365234,107.896240234375,117.34904479980469,107.89622497558594,117.34904479980469,76.10696411132812,24.7373104095459,107.81369018554688,103.87601470947266,30.1324462890625,107.896240234375,117.34904479980469,107.89620971679688,24.737314224243164,146.86000061035156,101.27999877929688,16.23076057434082,16.93000030517578,27.180322647094727,16.6299991607666,15.107924461364746,16.149999618530273,21.010000228881836,87.58638763427734,89.64315795898438,107.81368255615234,49.07683181762695,157.3530731201172,159.15382385253906,213.3134307861328,42.47818374633789,271.0437316894531,79.81961822509766,121.14366912841797,75.81275177001953
117.90946960449219,76.30559539794922,78.2248764038086,24.7563419342041,107.81368255615234,103.86711883544922,30.151874542236328,108.02802276611328,117.90946960449219,108.0280532836914,117.90946960449219,76.30559539794922,24.75634002685547,107.81369018554688,103.86713409423828,30.151870727539062,108.02802276611328,117.90946960449219,108.02801513671875,24.7563419342041,146.02999877929688,99.91999816894531,16.270566940307617,16.719999313354492,26.728757858276367,16.670000076293945,15.018762588500977,16.030000686645508,20.760000228881836,87.17726135253906,89.6529769897461,107.81368255615234,49.08660125732422,158.3358612060547,159.34634399414062,215.1209259033203,42.76105880737305,273.08074951171875,79.80048370361328,121.68531036376953,76.24053192138672
118.24019622802734,76.33148956298828,78.35514831542969,24.813430786132812,107.80391693115234,104.17809295654297,30.181018829345703,108.03742980957031,118.24019622802734,108.03744506835938,118.24019622802734,76.33148956298828,24.813434600830078,107.8039321899414,104.17809295654297,30.181015014648438,108.03742980957031,118.24019622802734,108.03742980957031,24.81342887878418,146.91000366210938,99.27999877929688,16.419837951660156,16.889999389648438,26.478958129882812,17.040000915527344,15.078204154968262,16.020000457763672,20.610000610351562,86.35905456542969,89.6529769897461,107.8039321899414,49.07683181762695,157.8778533935547,158.74948120117188,214.57080078125,42.98735809326172,271.8359069824219,79.42756652832031,121.2557144165039,76.06941223144531
117.95542907714844,76.33148956298828,78.30863952636719,24.784887313842773,107.81368255615234,104.16032409667969,30.161584854125977,107.99977111816406,117.95542907714844,107.99976348876953,117.95542907714844,76.33148956298828,24.784883499145508,107.81369018554688,104.16033935546875,30.161582946777344,107.99977111816406,117.95542907714844,107.999755859375,24.784887313842773,145.82000732421875,97.5999984741211,16.320323944091797,16.780000686645508,26.70954132080078,16.940000534057617,15.107924461364746,15.859999656677246,20.399999618530273,85.1317138671875,89.6529769897461,107.81368255615234,49.07683181762695,158.95606994628906,159.7796173095703,217.0462646484375,43.656822204589844,272.57147216796875,80.08733367919922,121.69464111328125,76.63978576660156
118.10240936279297,76.3228530883789,78.42027282714844,24.83245849609375,107.81368255615234,104.30249786376953,30.219873428344727,108.13155364990234,118.10240936279297,108.13157653808594,118.10240936279297,76.3228530883789,24.832462310791016,107.81369018554688,104.302490234375,30.21987533569336,108.13155364990234,118.10240936279297,108.131591796875,24.832460403442383,145.69000244140625,98.23999786376953,16.40988540649414,16.6200008392334,26.997777938842773,16.850000381469727,15.157458305358887,15.949999809265137,20.459999084472656,86.0615234375,89.6529769897461,107.81368255615234,49.07683181762695,158.87020874023438,160.3668975830078,216.19166564941406,43.41166305541992,272.7601623535156,80.38372802734375,121.78803253173828,76.57325744628906
118.35963439941406,76.34011840820312,78.54124450683594,24.870512008666992,107.83321380615234,104.38246154785156,30.239299774169922,108.24453735351562,118.35963439941406,108.24453735351562,118.35963439941406,76.34011840820312,24.870515823364258,107.83321380615234,104.38246154785156,30.239301681518555,108.24453735351562,118.35963439941406,108.2445297241211,24.870515823364258,146.5399932861328,97.44000244140625,16.44969367980957,16.809999465942383,26.920915603637695,16.43000030517578,15.167366027832031,15.869999885559082,20.329999923706055,85.0573501586914,89.66276550292969,107.83320617675781,49.08660125732422,159.2613983154297,161.13710021972656,216.280029296875,43.07221603393555,273.8258972167969,80.72794342041016,121.99349212646484,76.52571868896484
118.52503967285156,76.36602783203125,78.49473571777344,24.83245849609375,107.85272979736328,104.21363830566406,30.229583740234375,108.31045532226562,118.52503967285156,108.3104476928711,118.52503967285156,76.36602783203125,24.832462310791016,107.85271453857422,104.21366119384766,30.22957992553711,108.31045532226562,118.52503967285156,108.3104248046875,24.832460403442383,146.30999755859375,98.31999969482422,16.270566940307617,16.770000457763672,26.824832916259766,16.079999923706055,15.197086334228516,15.850000381469727,20.489999771118164,84.57386016845703,89.6823501586914,107.85272216796875,49.09636306762695,160.62588500976562,163.21665954589844,218.35276794433594,43.345664978027344,276.2590026855469,81.77015686035156,122.8713607788086,77.08657836914062
