LQD,HYG,BND,GOVT,SHV,TIP,ITE,MUB,LQD,MUB,LQD,HYG,GOVT,SHV,TIP,ITE,MUB,LQD,MUB,GOVT,GLD,USO,DBA,SLV,XME,UNG,DBB,GSG,BNO,XOP,BIL,SHV,TFLO,VTI,IWM,QQQ,EEM,DIA,IJR,IVE,SPY,ACWI
108.81796264648438,75.14599609375,74.19792938232422,23.61440658569336,108.32036590576172,113.35304260253906,29.018285751342773,104.81355285644531,108.81796264648438,104.81356048583984,108.81796264648438,75.14598083496094,23.61440658569336,108.32036590576172,113.35304260253906,29.018280029296875,104.81356048583984,108.81795501708984,104.81355285644531,23.61440658569336,173.6300048828125,78.37999725341797,21.88316535949707,20.8700008392334,54.6173095703125,26.0,23.221622467041016,24.059999465942383,31.030000686645508,129.19924926757812,89.89427947998047,108.32038116455078,49.428131103515625,205.74057006835938,184.58787536621094,316.54095458984375,41.333404541015625,325.6775817871094,98.92621612548828,145.5341033935547,409.13018798828125,90.48240661621094
109.5195083618164,75.5398178100586,74.37444305419922,23.6538143157959,108.30069732666016,113.76475524902344,29.018285751342773,104.83325958251953,109.5195083618164,104.83326721191406,109.5195083618164,75.5398178100586,23.6538143157959,108.30070495605469,113.76475524902344,29.018280029296875,104.83326721191406,109.51950073242188,104.83326721191406,23.65381622314453,174.08999633789062,76.69000244140625,21.763750076293945,20.829999923706055,55.857269287109375,26.790000915527344,22.993764877319336,23.559999465942383,30.200000762939453,135.2677001953125,89.88443756103516,108.30070495605469,49.428131103515625,206.7177276611328,186.1681671142578,316.87884521484375,41.63617706298828,326.1797790527344,99.98314666748047,146.41940307617188,411.00567626953125,91.03298950195312
110.59132385253906,76.30828094482422,74.85496520996094,23.752330780029297,108.34988403320312,114.65518188476562,29.176206588745117,104.81355285644531,110.59131622314453,104.81356048583984,110.59131622314453,76.30829620361328,23.752330780029297,108.34986877441406,114.65518188476562,29.176204681396484,104.81356048583984,110.59131622314453,104.81355285644531,23.752334594726562,175.8000030517578,80.22000122070312,21.96277618408203,21.280000686645508,57.50071334838867,29.010000228881836,23.568363189697266,24.43000030517578,31.639999389648438,140.7390899658203,89.90411376953125,108.34988403320312,49.40852737426758,212.77821350097656,191.13619995117188,327.59326171875,42.085453033447266,335.3768005371094,102.52174377441406,150.3344268798828,423.5220031738281,93.17633056640625
108.89591217041016,74.95387268066406,74.10966491699219,23.565149307250977,108.3302230834961,113.44877624511719,29.008411407470703,104.56723022460938,108.89591979980469,104.56723022460938,108.89591979980469,74.95386505126953,23.565149307250977,108.33023071289062,113.44878387451172,29.008413314819336,104.56723022460938,108.89591979980469,104.56724548339844,23.565147399902344,175.1300048828125,80.4800033569336,22.002582550048828,20.780000686645508,54.45985794067383,30.100000381469727,22.954137802124023,24.329999923706055,31.770000457763672,137.07843017578125,89.90411376953125,108.3302001953125,49.40852737426758,204.93118286132812,183.3828887939453,311.09429931640625,40.53252029418945,325.1852111816406,98.8570785522461,146.84239196777344,408.4688415527344,90.00064849853516
107.97025299072266,74.53120422363281,73.79583740234375,23.476484298706055,108.35971069335938,113.15198516845703,28.91958236694336,104.24211120605469,107.97026824951172,104.24210357666016,107.97026824951172,74.53119659423828,23.476484298706055,108.3597183227539,113.15198516845703,28.91958236694336,104.24210357666016,107.97025299072266,104.24210357666016,23.476486206054688,175.4199981689453,82.12999725341797,21.73389434814453,20.65999984741211,53.298622131347656,27.68000030517578,22.409263610839844,24.3700008392334,32.40999984741211,138.86961364746094,89.90411376953125,108.35971069335938,49.40852737426758,203.28282165527344,180.33094787597656,307.3671569824219,39.975807189941406,324.03314208984375,97.80015563964844,146.3505401611328,406.03070068359375,89.10594940185547
108.35025787353516,73.74353790283203,74.1292724609375,23.604555130004883,108.37938690185547,112.7115478515625,29.097246170043945,104.16327667236328,108.35026550292969,104.16326904296875,108.35026550292969,73.74353790283203,23.604555130004883,108.37937927246094,112.71155548095703,29.09724235534668,104.16326904296875,108.35025787353516,104.16328430175781,23.60455322265625,172.8800048828125,76.56999969482422,21.22637176513672,20.030000686645508,49.96253967285156,24.309999465942383,21.74550437927246,22.969999313354492,30.139999389648438,124.54023742675781,89.89427947998047,108.3793716430664,49.41832733154297,196.07733154296875,172.7455596923828,295.3407897949219,38.82331848144531,317.66217041015625,95.04423522949219,142.70114135742188,393.03070068359375,86.28421020507812
108.80821990966797,74.16619110107422,74.34502410888672,23.643959045410156,108.37938690185547,112.2041015625,29.126855850219727,103.98593139648438,108.8082275390625,103.98591613769531,108.8082275390625,74.16618347167969,23.643959045410156,108.37937927246094,112.2041015625,29.126853942871094,103.98591613769531,108.8082046508789,103.98593139648438,23.643962860107422,171.4199981689453,74.52999877929688,21.375642776489258,19.549999237060547,49.43112564086914,24.790000915527344,21.606807708740234,22.850000381469727,29.260000228881836,125.14708709716797,89.89427947998047,108.3793716430664,49.428131103515625,196.47216796875,172.79495239257812,298.9288330078125,39.00888442993164,316.9039306640625,94.46144104003906,142.14044189453125,393.9388122558594,86.58899688720703
109.31488037109375,73.72431182861328,74.5999984741211,23.74247932434082,108.35971069335938,113.56368255615234,29.2058162689209,103.90711212158203,109.31490325927734,103.90711212158203,109.31490325927734,73.72432708740234,23.74247932434082,108.3597183227539,113.56367492675781,29.205812454223633,103.90711212158203,109.31489562988281,103.90711212158203,23.742477416992188,172.82000732421875,78.18000030517578,21.763750076293945,19.8700008392334,49.067012786865234,26.3799991607666,22.01298713684082,23.579999923706055,30.65999984741211,125.744140625,89.89427947998047,108.35971069335938,49.41832733154297,192.91879272460938,168.49855041503906,290.0631103515625,38.735416412353516,313.5855407714844,92.85136413574219,141.38302612304688,387.6806640625,85.50749969482422
109.36361694335938,73.69551086425781,74.74710083007812,23.781885147094727,108.37938690185547,113.07537078857422,29.294649124145508,103.7691650390625,109.36361694335938,103.76917266845703,109.36361694335938,73.69551086425781,23.781885147094727,108.37937927246094,113.07537841796875,29.294645309448242,103.76917266845703,109.36360931396484,103.76917266845703,23.781883239746094,170.1699981689453,79.2300033569336,21.863262176513672,19.1200008392334,48.01403045654297,26.479999542236328,21.596900939941406,23.729999542236328,30.989999771118164,125.47008514404297,89.90411376953125,108.3793716430664,49.41832733154297,193.12606811523438,170.47390747070312,289.3773498535156,38.48147964477539,312.7781677246094,94.03670501708984,141.58958435058594,387.2759704589844,85.38951110839844
108.78872680664062,73.7819595336914,74.4725341796875,23.69321632385254,108.38921356201172,113.659423828125,29.2058162689209,103.5228500366211,108.78874206542969,103.5228500366211,108.78874206542969,73.78196716308594,23.69321632385254,108.38922119140625,113.65943145751953,29.205812454223633,103.5228500366211,108.78872680664062,103.5228500366211,23.693220138549805,168.7899932861328,81.27999877929688,22.072242736816406,19.420000076293945,49.47049331665039,26.270000457763672,21.913921356201172,24.170000076293945,31.950000762939453,130.79466247558594,89.91394805908203,108.38921356201172,49.41832733154297,198.2982177734375,175.87652587890625,300.1016540527344,39.54606628417969,317.2978820800781,96.26908874511719,143.79299926757812,396.5348815917969,87.64100646972656
